sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades
2009-03-02;2424,730;2338,380;2340,080;;1;413162304;0
2009-02-27;2448,640;2402,900;2432,170;;1;520612128;0
2009-02-26;2461,310;2413,680;2453,100;;1;531655936;0
2009-02-25;2506,950;2404,870;2410,550;;1;480324096;0
2009-02-24;2481,220;2424,550;2446,300;;1;538607616;0
2009-02-23;2566,310;2473,270;2482,390;;1;412963008;0
2009-02-20;2601,300;2520,670;2520,790;;1;543498176;0
2009-02-19;2648,550;2594,280;2603,740;;1;600018048;0
2009-02-18;2673,820;2611,940;2638,450;;1;546911488;0
2009-02-17;2744,730;2647,410;2650,560;;1;573932864;0
2009-02-16;2772,770;2743,690;2748,870;;1;342599072;0
2009-02-13;2798,230;2757,230;2767,000;;1;427978624;0
2009-02-12;2794,420;2742,760;2763,370;;1;546904000;0
2009-02-11;2819,260;2782,700;2792,680;;1;620552960;0
2009-02-10;2883,070;2809,250;2811,590;;1;660999808;0
2009-02-09;2893,120;2824,820;2887,850;;1;577793792;0
2009-02-06;2854,810;2776,940;2854,140;;1;804016128;0
2009-02-05;2789,310;2725,970;2772,780;;1;683962368;0
2009-02-04;2797,190;2691,100;2794,350;;1;661782464;0
2009-02-03;2691,090;2638,900;2687,990;;1;517918144;0
2009-02-02;2738,380;2655,780;2665,280;;1;425764896;0
2009-01-30;2758,680;2702,990;2737,850;;1;555644736;0
2009-01-29;2782,250;2720,180;2732,770;;1;477302240;0
2009-01-28;2795,820;2701,320;2785,010;;1;504141888;0
2009-01-27;2722,760;2672,580;2700,010;;1;539833728;0
2009-01-26;2710,710;2625,330;2693,550;;1;507572864;0
2009-01-23;2649,440;2575,780;2634,790;;1;553136640;0
2009-01-22;2743,180;2626,560;2644,280;;1;1168513536;0
2009-01-21;2699,300;2595,100;2664,690;;1;668633280;0
2009-01-20;2737,280;2648,900;2656,610;;1;510323488;0
2009-01-19;2784,460;2690,290;2706,280;;1;321555424;0
2009-01-16;2795,440;2721,930;2754,030;;1;545771776;0
2009-01-15;2756,040;2677,570;2715,130;;1;589972352;0
2009-01-14;2869,290;2717,390;2729,570;;1;576083008;0
2009-01-13;2912,480;2815,620;2831,940;;1;516820448;0
2009-01-12;2951,310;2913,600;2915,350;;1;369641760;0
2009-01-09;2972,870;2913,300;2926,180;;1;460662336;0
2009-01-08;3003,330;2880,170;2924,880;;1;534533152;0
2009-01-07;3085,890;2993,240;3006,930;;1;585508544;0
2009-01-05;3039,230;2923,080;3038,750;;1;446931008;0
2009-01-02;2926,140;2800,130;2917,940;;1;305093120;0
2008-12-30;2806,410;2724,920;2798,120;;1;319626944;0
2008-12-29;2727,120;2707,240;2719,790;;1;238788080;0
2008-12-23;2732,170;2694,500;2709,430;;1;213115008;0
2008-12-22;2727,560;2691,660;2701,540;;1;323356576;0
2008-12-19;2739,060;2699,290;2725,430;;1;585989632;0
2008-12-18;2749,450;2720,930;2734,540;;1;453776640;0
2008-12-17;2777,870;2695,630;2737,580;;1;547997504;0
2008-12-16;2754,110;2714,890;2751,170;;1;454335040;0
2008-12-15;2801,330;2738,360;2746,570;;1;339100704;0
2008-12-12;2823,710;2717,120;2762,760;;1;523333280;0
2008-12-11;2869,740;2764,090;2834,580;;1;546460928;0
2008-12-10;2872,940;2843,850;2872,910;;1;460249184;0
2008-12-09;2875,760;2778,830;2863,680;;1;561867072;0
2008-12-08;2834,050;2718,430;2827,540;;1;555586496;0
2008-12-05;2817,280;2695,440;2704,490;;1;530298144;0
2008-12-04;2880,820;2798,960;2816,510;;1;698713024;0
2008-12-03;2831,270;2766,150;2826,540;;1;458843872;0
2008-12-02;2832,400;2704,110;2827,420;;1;530558880;0
2008-12-01;2947,830;2771,950;2776,330;;1;424094816;0
2008-11-28;2962,310;2886,270;2945,180;;1;502292352;0
2008-11-27;2956,400;2857,420;2951,940;;1;404586560;0
2008-11-26;2899,560;2819,890;2852,420;;1;534649344;0
2008-11-25;2888,210;2810,240;2867,770;;1;688845184;0
2008-11-24;2842,030;2663,230;2842,030;;1;567993024;0
2008-11-21;2757,070;2646,710;2657,640;;1;610424256;0
2008-11-20;2814,050;2685,460;2739,200;;1;634157504;0
2008-11-19;2933,960;2821,970;2822,030;;1;635308608;0
2008-11-18;2965,640;2882,440;2913,560;;1;601454720;0
2008-11-17;3031,020;2919,800;2937,990;;1;566555520;0
2008-11-14;3123,480;2986,890;3007,920;;1;995865984;0
2008-11-13;3072,820;2997,790;3029,580;;1;577594048;0
2008-11-12;3202,230;3056,560;3064,210;;1;635415168;0
2008-11-11;3258,430;3137,340;3155,410;;1;582845120;0
2008-11-10;3342,600;3229,900;3264,970;;1;498510592;0
2008-11-07;3244,890;3168,910;3222,330;;1;581925504;0
2008-11-06;3379,750;3182,480;3182,630;;1;845890368;0
2008-11-05;3432,450;3340,840;3387,440;;1;722323904;0
2008-11-04;3422,650;3279,250;3422,470;;1;867678080;0
2008-11-03;3276,440;3202,080;3276,380;;1;628550592;0
2008-10-31;3207,340;3126,970;3203,130;;1;847510016;0
2008-10-30;3177,950;3078,110;3163,930;;1;943856064;0
2008-10-29;3089,400;2943,980;3073,890;;1;943208896;0
2008-10-28;3014,390;2901,090;2923,710;;1;909242560;0
2008-10-27;2951,610;2834,390;2904,330;;1;710723264;0
2008-10-24;3064,460;2856,210;2955,070;;1;1029281792;0
2008-10-23;3126,010;2999,420;3082,340;;1;782799232;0
2008-10-22;3228,250;3093,760;3102,180;;1;749053952;0
2008-10-21;3272,970;3169,960;3233,100;;1;720516544;0
2008-10-20;3241,640;3134,250;3219,670;;1;849797120;0
2008-10-17;3186,160;3037,070;3124,750;;1;1047923200;0
2008-10-16;3172,840;3017,470;3047,980;;1;1459941376;0
2008-10-15;3367,710;3150,300;3168,480;;1;1037233728;0
2008-10-14;3489,260;3268,510;3354,760;;1;1341300992;0
2008-10-13;3264,010;3032,710;3255,510;;1;1217977728;0
2008-10-10;3119,550;2917,810;3020,010;;1;1353287808;0
2008-10-09;3274,580;3099,680;3135,160;;1;964847040;0
2008-10-08;3323,660;3093,750;3129,130;;1;1470069760;0
2008-10-07;3427,920;3254,030;3279,750;;1;1566874368;0
2008-10-06;3643,940;3343,160;3371,260;;1;1019582400;0
2008-10-03;3666,710;3571,900;3653,750;;1;790353216;0
2008-10-02;3686,820;3567,130;3586,390;;1;886759296;0
2008-10-01;3759,720;3635,600;3645,250;;1;723538304;0
2008-09-30;3701,650;3552,380;3661,810;;1;1114872448;0
2008-09-29;3855,660;3637,240;3648,610;;1;884448960;0
2008-09-26;3916,030;3810,340;3838,450;;1;717544256;0
2008-09-25;3942,780;3882,290;3927,330;;1;681377152;0
2008-09-24;3939,800;3878,070;3887,590;;1;703532032;0
2008-09-23;4003,970;3885,460;3912,180;;1;886529344;0
2008-09-22;4120,680;4000,490;4009,780;;1;918079616;0
2008-09-19;4094,690;3798,320;4094,210;;1;1611361920;0
2008-09-18;3873,710;3779,540;3780,300;;1;1093960064;0
2008-09-17;4044,230;3837,550;3846,610;;1;1083341440;0
2008-09-16;4039,310;3929,330;3988,810;;1;1260706048;0
2008-09-15;4132,930;3979,520;4049,140;;1;1223931008;0
2008-09-12;4144,660;4074,910;4143,690;;1;762135104;0
2008-09-11;4124,800;4024,330;4066,100;;1;1019636352;0
2008-09-10;4124,310;4046,630;4069,450;;1;1198010496;0
2008-09-09;4161,350;4081,780;4090,220;;1;1065983680;0
2008-09-08;4194,470;4053,240;4149,980;;1;1228715264;0
2008-09-05;4187,820;4031,030;4043,840;;1;1890956544;0
2008-09-04;4332,580;4190,770;4191,290;;1;892324480;0
2008-09-03;4355,980;4313,950;4319,820;;1;1134117888;0
2008-09-02;4390,530;4327,660;4360,850;;1;987959616;0
2008-09-01;4362,960;4314,370;4355,820;;1;422686976;0
2008-08-29;4366,060;4329,380;4350,300;;1;930034432;0
2008-08-28;4345,130;4272,530;4339,290;;1;671733248;0
2008-08-27;4314,670;4255,370;4297,820;;1;639479808;0
2008-08-26;4319,320;4266,370;4312,740;;1;737512320;0
2008-08-25;4345,120;4302,390;4312,460;;1;380806240;0
2008-08-22;4340,120;4254,100;4338,430;;1;738969152;0
2008-08-21;4278,210;4220,790;4250,840;;1;631002944;0
2008-08-20;4295,010;4245,660;4261,430;;1;611630336;0
2008-08-19;4348,700;4240,510;4247,960;;1;667665856;0
2008-08-18;4386,020;4340,480;4353,480;;1;476589952;0
2008-08-15;4372,020;4329,120;4371,500;;1;613363776;0
2008-08-14;4339,750;4270,460;4339,620;;1;707965888;0
2008-08-13;4363,920;4261,270;4267,480;;1;802940672;0
2008-08-12;4383,890;4333,920;4365,390;;1;734481728;0
2008-08-11;4383,130;4329,910;4370,400;;1;734755712;0
2008-08-08;4328,820;4252,170;4328,590;;1;695183360;0
2008-08-07;4329,810;4249,200;4278,130;;1;701366848;0
2008-08-06;4285,890;4229,800;4279,690;;1;1047479808;0
2008-08-05;4239,540;4137,900;4239,540;;1;842429760;0
2008-08-04;4203,930;4143,290;4145,820;;1;625060864;0
2008-08-01;4248,500;4178,290;4185,830;;1;642884544;0
2008-07-31;4266,170;4216,090;4251,880;;1;919879168;0
2008-07-30;4251,440;4171,480;4251,010;;1;736789504;0
2008-07-29;4186,140;4135,830;4166,820;;1;724202112;0
2008-07-28;4243,420;4186,050;4187,680;;1;568034752;0
2008-07-25;4249,080;4173,660;4233,200;;1;955630848;0
2008-07-24;4430,500;4228,410;4240,150;;1;1380372224;0
2008-07-23;4456,980;4395,540;4403,910;;1;962820800;0
2008-07-22;4450,570;4354,510;4391,820;;1;925507264;0
2008-07-21;4458,980;4336,960;4458,480;;1;693878912;0
2008-07-18;4366,120;4292,830;4365,820;;1;1056260416;0
2008-07-17;4360,220;4225,570;4327,520;;1;2141033472;0
2008-07-16;4232,850;4138,070;4218,870;;1;830605824;0
2008-07-15;4234,310;4110,610;4170,890;;1;855701888;0
2008-07-14;4321,490;4232,600;4240,540;;1;659761280;0
2008-07-11;4365,000;4240,440;4247,550;;1;902154432;0
2008-07-10;4366,530;4298,570;4310,880;;1;854867840;0
2008-07-09;4393,940;4275,460;4372,550;;1;840607360;0
2008-07-08;4340,880;4236,200;4266,410;;1;805263296;0
2008-07-07;4354,940;4295,460;4349,920;;1;606834432;0
2008-07-04;4365,620;4288,560;4291,590;;1;499147712;0
2008-07-03;4353,270;4246,140;4339,450;;1;1153761536;0
2008-07-02;4460,410;4345,220;4351,160;;1;901168768;0
2008-07-01;4507,790;4365,020;4389,400;;1;924446016;0
2008-06-30;4514,800;4428,950;4502,000;;1;941924928;0
2008-06-27;4502,760;4422,610;4490,710;;1;1066572672;0
2008-06-26;4593,070;4496,920;4498,210;;1;922567808;0
2008-06-25;4602,290;4514,810;4592,860;;1;1312501888;0
2008-06-24;4583,370;4452,150;4507,070;;1;1080722816;0
2008-06-23;4663,250;4536,890;4541,590;;1;1050492480;0
2008-06-19;4727,210;4657,630;4664,180;;1;1230682880;0
2008-06-18;4806,600;4705,590;4726,850;;1;1040204544;0
2008-06-17;4861,790;4803,470;4804,710;;1;927026560;0
2008-06-16;4847,190;4782,960;4806,040;;1;869149696;0
2008-06-13;4804,240;4705,260;4792,730;;1;1045368832;0
2008-06-12;4791,060;4720,770;4750,840;;1;1024304704;0
2008-06-11;4902,590;4761,860;4776,070;;1;997286848;0
2008-06-10;4928,450;4856,140;4876,290;;1;1096839168;0
2008-06-09;4974,250;4926,340;4928,390;;1;941921920;0
2008-06-06;5115,040;4965,830;4974,360;;1;1078946304;0
2008-06-05;5096,080;5044,350;5062,890;;1;1392590976;0
2008-06-04;5129,920;5048,020;5077,990;;1;988574272;0
2008-06-03;5134,170;5085,930;5130,190;;1;663971904;0
2008-06-02;5135,740;5070,160;5089,050;;1;721301696;0
2008-05-30;5147,550;5104,010;5135,600;;1;1175876992;0
2008-05-29;5117,510;5067,840;5105,550;;1;1110391168;0
2008-05-28;5082,550;5023,530;5073,150;;1;1040708608;0
2008-05-27;5075,110;4976,450;5029,240;;1;905477248;0
2008-05-26;5086,550;5053,150;5062,570;;1;517848512;0
2008-05-23;5184,770;5088,860;5089,800;;1;862231936;0
2008-05-22;5189,310;5126,110;5184,930;;1;944214464;0
2008-05-21;5207,360;5156,990;5167,480;;1;833495104;0
2008-05-20;5301,870;5167,590;5184,630;;1;1091495424;0
2008-05-19;5307,030;5229,820;5306,820;;1;1079155968;0
2008-05-16;5266,340;5170,770;5229,950;;1;1205771392;0
2008-05-15;5200,030;5148,540;5171,040;;1;992363392;0
2008-05-14;5211,790;5148,020;5200,270;;1;1191297536;0
2008-05-13;5161,980;5113,800;5149,840;;1;966723520;0
2008-05-12;5137,470;5079,770;5132,350;;1;610835072;0
2008-05-09;5145,580;5055,400;5086,420;;1;857072704;0
2008-05-08;5177,320;5122,670;5145,900;;1;894558720;0
2008-05-07;5185,290;5085,180;5177,770;;1;1201943808;0
2008-05-06;5116,520;5062,690;5085,310;;1;939277440;0
2008-05-05;5109,950;5073,340;5105,220;;1;812668608;0
2008-05-02;5112,740;5013,280;5095,970;;1;1168702720;0
2008-04-30;5013,810;4963,890;5013,010;;1;1117164032;0
2008-04-29;5022,120;4965,180;4983,040;;1;1071306560;0
2008-04-28;5028,410;4992,580;5018,840;;1;969487680;0
2008-04-25;5019,710;4883,540;4993,930;;1;1338858368;0
2008-04-24;4932,400;4853,240;4883,160;;1;1415777408;0
2008-04-23;4936,260;4870,410;4932,020;;1;1379462400;0
2008-04-22;4962,700;4906,230;4924,240;;1;1131082240;0
2008-04-21;4989,150;4929,370;4956,180;;1;1110553984;0
2008-04-18;4982,490;4909,190;4966,910;;1;1657920640;0
2008-04-17;5054,490;4908,220;4908,920;;1;3469327872;0
2008-04-16;5018,390;4900,110;5017,660;;1;1299953280;0
2008-04-15;4938,200;4863,790;4900,110;;1;1104970368;0
2008-04-14;4937,810;4866,290;4884,630;;1;781349504;0
2008-04-11;5023,710;4914,350;4937,920;;1;1019965056;0
2008-04-10;5012,570;4928,390;4975,230;;1;1168065664;0
2008-04-09;5045,760;4983,170;5012,330;;1;1165346176;0
2008-04-08;5089,220;5002,610;5045,680;;1;1012772544;0
2008-04-07;5125,990;5043,550;5095,860;;1;973288384;0
2008-04-04;5061,880;5007,910;5043,360;;1;1077670656;0
2008-04-03;5168,240;5040,640;5055,320;;1;1210941696;0
2008-04-02;5165,960;5111,160;5152,580;;1;1466202752;0
2008-04-01;5162,260;4997,990;5161,710;;1;1613606784;0
2008-03-31;5021,020;4950,840;5010,440;;1;998366656;0
2008-03-28;5029,370;4987,870;5003,850;;1;1019072576;0
2008-03-27;5036,840;4945,390;5004,290;;1;1128429824;0
2008-03-26;4988,510;4918,200;4979,330;;1;1425463808;0
2008-03-25;4952,120;4764,700;4951,530;;1;1775958784;0
2008-03-20;4816,450;4713,730;4764,360;;1;1778620288;0
2008-03-19;4913,410;4759,110;4816,670;;1;1840808832;0
2008-03-18;4899,510;4757,590;4879,750;;1;1229279104;0
2008-03-17;4949,210;4756,800;4758,050;;1;1311272064;0
2008-03-14;5043,850;4933,730;4950,490;;1;1328354432;0
2008-03-13;5030,420;4922,290;4984,110;;1;1291623808;0
2008-03-12;5078,130;4993,390;5042,510;;1;1393141504;0
2008-03-11;5022,360;4894,320;4992,880;;1;2210983168;0
2008-03-10;5043,200;4923,720;4952,640;;1;1210476928;0
2008-03-07;5076,520;4991,300;5043,120;;1;1323692416;0
2008-03-06;5132,800;5059,470;5069,680;;1;1087701632;0
2008-03-05;5129,950;5022,040;5113,840;;1;1295508864;0
2008-03-04;5115,840;5008,220;5021,830;;1;1675938176;0
2008-03-03;5188,570;5072,280;5101,240;;1;1317077248;0
2008-02-29;5345,580;5179,230;5199,140;;1;1368164224;0
2008-02-28;5352,630;5281,340;5285,680;;1;1117041664;0
2008-02-27;5345,570;5251,980;5334,370;;1;1232121088;0
2008-02-26;5323,840;5251,520;5322,990;;1;1295730560;0
2008-02-25;5258,980;5170,630;5258,730;;1;961738176;0
2008-02-22;5253,010;5160,690;5170,570;;1;1096808704;0
2008-02-21;5306,190;5217,580;5246,400;;1;1169428480;0
2008-02-20;5249,020;5195,910;5217,530;;1;1183060992;0
2008-02-19;5270,640;5172,370;5247,230;;1;1272559616;0
2008-02-18;5229,800;5116,980;5226,460;;1;664680512;0
2008-02-15;5201,930;5097,540;5116,790;;1;1294447360;0
2008-02-14;5236,540;5159,190;5178,030;;1;1353008384;0
2008-02-13;5161,910;5082,580;5158,640;;1;1375747712;0
2008-02-12;5143,240;4971,020;5139,350;;1;1589140992;0
2008-02-11;5018,420;4949,670;4970,690;;1;1083047808;0
2008-02-08;5059,440;4937,020;4982,420;;1;1254490240;0
2008-02-07;5088,740;4925,000;4983,360;;1;1518940928;0
2008-02-06;5093,560;4974,100;5089,120;;1;1418934912;0
2008-02-05;5256,850;5039,380;5039,510;;1;1563113600;0
2008-02-04;5282,130;5195,190;5254,730;;1;1064122496;0
2008-02-01;5226,970;5061,260;5195,110;;1;1853387392;0
2008-01-31;5113,170;4963,700;5060,720;;1;1728599040;0
2008-01-30;5146,980;5078,790;5081,240;;1;1192296576;0
2008-01-29;5113,960;5003,200;5112,670;;1;1344032896;0
2008-01-28;5087,540;4938,500;5002,710;;1;1220961664;0
2008-01-25;5158,300;4999,140;5087,080;;1;1724301824;0
2008-01-24;5004,120;4689,580;4998,190;;1;3287427072;0
2008-01-23;4881,340;4627,190;4689,040;;1;2292977664;0
2008-01-22;4792,310;4426,350;4770,040;;1;2407931648;0
2008-01-21;4917,970;4689,240;4689,530;;1;1941722880;0
2008-01-18;5051,630;4902,330;4918,290;;1;1530964992;0
2008-01-17;5080,710;4990,120;4998,240;;1;1294501888;0
2008-01-16;5095,190;4937,560;4990,740;;1;1655628800;0
2008-01-15;5257,690;5070,750;5096,620;;1;1353353344;0
2008-01-14;5248,540;5143,900;5239,960;;1;1187987200;0
2008-01-11;5222,770;5157,940;5184,590;;1;1385859584;0
2008-01-10;5357,240;5185,700;5191,540;;1;1394693504;0
2008-01-09;5381,110;5247,080;5290,140;;1;1525346560;0
2008-01-08;5426,740;5340,740;5381,460;;1;1601528832;0
2008-01-07;5503,830;5332,930;5363,080;;1;1584443648;0
2008-01-04;5636,330;5472,540;5478,090;;1;1479148416;0
2008-01-03;5629,310;5558,210;5593,480;;1;1125485696;0
2008-01-02;5671,750;5591,930;5595,000;;1;881698880;0
2007-12-28;5608,870;5542,080;5602,940;;1;574692224;0
2007-12-27;5616,720;5566,310;5578,620;;1;669766464;0
2007-12-21;5573,500;5467,480;5570,930;;1;1753722240;0
2007-12-20;5491,820;5455,670;5467,350;;1;1756377472;0
2007-12-19;5505,770;5439,620;5456,370;;1;1178238848;0
2007-12-18;5539,980;5465,650;5489,870;;1;1351212288;0
2007-12-17;5641,390;5504,570;5512,260;;1;1238703616;0
2007-12-14;;;5642,000;;1;;0
2007-12-13;5788,180;5644,920;5653,160;;1;1252613504;0
2007-12-12;5807,500;5712,800;5788,790;;1;1246157312;0
2007-12-11;5839,350;5794,850;5807,910;;1;946337984;0
2007-12-10;5815,860;5755,430;5806,720;;1;974981056;0
2007-12-07;5800,840;5702,580;5787,450;;1;1411582592;0
2007-12-05;5713,380;5623,950;5704,830;;1;1138636288;0
2007-12-04;5748,160;5612,990;5623,230;;1;1828340096;0
2007-12-03;5799,620;5736,050;5743,510;;1;1222068736;0
2007-11-30;5810,080;5716,390;5777,820;;1;1423169536;0
2007-11-29;5750,950;5666,540;5716,690;;1;1321642752;0
2007-11-28;5687,020;5520,890;5680,960;;1;1658768000;0
2007-11-27;5639,000;5513,520;5553,870;;1;1366651136;0
2007-11-26;5739,700;5602,150;5639,190;;1;1230655488;0
2007-11-23;5624,830;5544,030;5601,620;;1;944646272;0
2007-11-22;5607,680;5538,310;5546,320;;1;978771264;0
2007-11-21;5718,570;5527,500;5552,020;;1;1598792960;0
2007-11-20;5725,620;5585,650;5718,730;;1;1643525504;0
2007-11-19;5830,140;5629,350;5635,500;;1;1322703360;0
2007-11-16;5838,560;5738,260;5775,380;;1;1289542784;0
2007-11-15;5928,560;5794,030;5838,900;;1;1175481984;0
2007-11-14;5983,020;5889,720;5925,650;;1;1457533184;0
2007-11-13;5935,750;5812,410;5889,660;;1;1486791040;0
2007-11-12;5994,100;5904,350;5935,910;;1;1271124352;0
2007-11-09;6148,940;5969,620;5988,500;;1;1644691328;0
2007-11-08;6189,570;6091,110;6115,100;;1;1848622336;0
2007-11-07;6271,920;6176,150;6193,350;;1;2106028800;0
2007-11-06;6247,840;6158,060;6226,960;;1;1558500352;0
2007-11-05;6204,780;6141,300;6157,480;;1;1100414080;0
2007-11-02;6215,210;6149,490;6204,990;;1;1400830336;0
2007-11-01;6297,980;6175,750;6213,720;;1;1706379136;0
2007-10-31;6249,900;6179,540;6246,240;;1;1535982720;0
2007-10-30;6233,080;6181,600;6197,530;;1;1341059328;0
2007-10-29;6216,440;6134,300;6195,040;;1;1630669184;0
2007-10-26;6186,550;6092,960;6134,820;;1;1604502912;0
2007-10-25;6153,060;6053,110;6128,860;;1;1928483328;0
2007-10-24;6128,520;6053,460;6053,970;;1;1768595968;0
2007-10-23;6090,520;5972,090;6064,240;;1;1583242880;0
2007-10-22;6088,000;5965,420;5972,360;;1;1615898112;0
2007-10-19;6150,610;6071,310;6088,110;;1;1678529792;0
2007-10-18;6132,010;6072,220;6088,590;;1;4722573824;0
2007-10-17;6085,770;6016,150;6080,370;;1;2016976896;0
2007-10-16;6069,130;5996,270;6016,740;;1;2828815104;0
2007-10-15;6172,680;6069,310;6069,650;;1;1373117952;0
2007-10-12;6202,410;6121,350;6158,230;;1;1425797248;0
2007-10-11;6207,560;6148,960;6202,410;;1;1930134016;0
2007-10-10;6167,330;6127,140;6148,960;;1;1395620096;0
2007-10-09;6156,550;6092,000;6155,720;;1;1378121728;0
2007-10-08;6160,400;6114,800;6115,560;;1;1118688640;0
2007-10-05;6148,210;6093,010;6129,040;;1;1530561920;0
2007-10-04;6166,300;6069,390;6092,680;;1;2075202304;0
2007-10-03;6205,110;6153,660;6165,920;;1;1141313664;0
2007-10-02;6243,850;6172,200;6185,500;;1;1690001280;0
2007-10-01;6184,650;6118,570;6183,520;;1;1869025152;0
2007-09-28;6188,380;6153,730;6180,530;;1;1372577536;0
2007-09-27;6191,830;6122,300;6183,400;;1;1687483392;0
2007-09-26;6130,820;6033,210;6121,870;;1;1494093184;0
2007-09-25;6136,980;5992,290;6035,460;;1;1837448192;0
2007-09-24;6154,840;6123,470;6137,410;;1;1527732352;0
2007-09-21;6138,790;6025,220;6130,660;;1;2361633280;0
2007-09-20;6071,320;5997,940;6026,980;;1;1398776576;0
2007-09-19;6073,950;5857,340;6071,320;;1;2020836608;0
2007-09-18;5868,370;5790,520;5857,220;;1;1290832768;0
2007-09-17;5882,070;5798,160;5810,110;;1;1076070912;0
2007-09-14;5900,780;5834,460;5875,800;;1;930065792;0
2007-09-13;5902,820;5838,440;5892,390;;1;1192680576;0
2007-09-12;5897,660;5838,150;5880,060;;1;1457555584;0
2007-09-11;5908,230;5807,000;5888,790;;1;1127822592;0
2007-09-10;5885,790;5804,480;5806,740;;1;1241049856;0
2007-09-07;6031,280;5879,330;5882,620;;1;1888890368;0
2007-09-06;6004,250;5938,230;5988,320;;1;1613728256;0
2007-09-05;6055,530;5952,670;5956,600;;1;1539169536;0
2007-09-04;6026,310;5947,740;6026,220;;1;1362697216;0
2007-09-03;6011,900;5969,670;5980,200;;1;659398592;0
2007-08-31;5981,860;5911,540;5974,430;;1;1402111104;0
2007-08-30;5916,070;5850,710;5911,840;;1;2287686400;0
2007-08-29;5857,460;5701,550;5850,810;;1;1689994112;0
2007-08-28;5871,400;5764,490;5766,510;;1;1008900928;0
2007-08-27;5893,460;5850,540;5871,480;;1;651359616;0
2007-08-24;5861,170;5778,350;5850,490;;1;922095360;0
2007-08-23;5904,590;5809,650;5828,530;;1;1321373824;0
2007-08-22;5824,250;5670,680;5814,700;;1;1522112768;0
2007-08-21;5685,090;5610,780;5670,780;;1;1176273280;0
2007-08-20;5726,690;5593,500;5674,960;;1;1412339072;0
2007-08-17;5687,310;5461,450;5593,800;;1;2653108224;0
2007-08-16;5741,320;5492,120;5535,230;;1;2118376448;0
2007-08-15;5793,690;5686,900;5742,000;;1;1258217728;0
2007-08-14;5854,560;5786,510;5794,120;;1;1516730368;0
2007-08-13;5838,120;5656,780;5832,320;;1;1994641920;0
2007-08-10;5840,100;5617,380;5657,110;;1;2123677696;0
2007-08-09;5930,080;5812,000;5840,780;;1;2814060544;0
2007-08-08;5937,430;5824,650;5928,750;;1;2004850048;0
2007-08-07;5864,760;5774,970;5824,950;;1;1480602752;0
2007-08-06;5856,710;5762,590;5774,990;;1;1334476032;0
2007-08-03;5993,360;5845,250;5857,380;;1;1836699136;0
2007-08-02;5995,910;5902,340;5968,530;;1;3759804416;0
2007-08-01;6033,280;5857,410;5899,480;;1;1764279680;0
2007-07-31;6043,200;5929,770;6033,280;;1;1818069632;0
2007-07-30;5957,920;5911,310;5929,430;;1;1346658560;0
2007-07-27;5977,290;5868,490;5914,980;;1;1964757632;0
2007-07-26;6075,470;5919,250;5923,780;;1;1836421760;0
2007-07-25;6146,140;6046,500;6047,480;;1;1401290496;0
2007-07-24;6239,450;6136,640;6146,190;;1;1246780032;0
2007-07-23;6252,650;6202,340;6231,720;;1;1031857152;0
2007-07-20;6289,630;6228,540;6230,190;;1;1513587712;0
2007-07-19;6283,390;6232,550;6251,840;;1;1309834752;0
2007-07-18;6303,440;6252,440;6255,990;;1;1282296320;0
2007-07-17;6343,590;6287,750;6303,440;;1;1028674816;0
2007-07-16;6370,700;6336,710;6343,490;;1;730562944;0
2007-07-13;6364,530;6305,610;6359,180;;1;1076370560;0
2007-07-12;6311,220;6238,440;6305,340;;1;1180380416;0
2007-07-11;6266,920;6187,420;6251,360;;1;1169706496;0
2007-07-10;6320,060;6249,410;6267,140;;1;974496448;0
2007-07-09;6316,280;6275,940;6304,180;;1;751554304;0
2007-07-06;6282,540;6231,720;6276,210;;1;883494528;0
2007-07-05;6286,830;6227,370;6231,690;;1;921426816;0
2007-07-04;6273,640;6225,940;6268,830;;1;838695360;0
2007-07-03;6230,410;6180,770;6228,720;;1;1203619328;0
2007-07-02;6189,000;6110,580;6180,360;;1;1191633792;0
2007-06-29;6161,320;6105,090;6121,350;;1;1091613952;0
2007-06-28;6129,690;6058,160;6121,610;;1;1050613312;0
2007-06-27;6115,910;6038,060;6057,730;;1;1060272064;0
2007-06-26;6139,530;6090,060;6121,680;;1;1076081024;0
2007-06-25;6188,910;6088,710;6134,200;;1;1348485632;0
2007-06-21;6251,090;6149,270;6189,600;;1;1697516032;0
2007-06-20;6288,490;6226,270;6251,050;;1;1386608640;0
2007-06-19;6245,270;6203,600;6226,220;;1;1428936064;0
2007-06-18;6247,950;6214,080;6228,370;;1;1649720448;0
2007-06-15;6232,320;6163,540;6226,190;;1;1924961408;0
2007-06-14;6172,980;6048,220;6163,810;;1;1400491136;0
2007-06-13;6060,720;5989,530;6048,170;;1;1509142656;0
2007-06-12;6109,740;6029,010;6048,220;;1;1326790784;0
2007-06-11;6111,240;6035,700;6103,060;;1;1228155264;0
2007-06-08;6043,000;5949,090;6032,240;;1;1881994752;0
2007-06-07;6170,750;6025,770;6039,930;;1;1872364672;0
2007-06-06;6229,640;6111,920;6125,580;;1;1542789504;0
2007-06-05;6278,740;6219,290;6228,220;;1;1531638400;0
2007-06-04;6294,130;6258,330;6269,940;;1;1450497792;0
2007-06-01;6288,200;6230,920;6287,930;;1;1543673472;0
2007-05-31;6247,570;6139,140;6234,480;;1;1871259648;0
2007-05-30;6148,900;6085,820;6138,960;;1;1555844736;0
